gene,GSM4448287,GSM4448288,GSM4448289,GSM4448290,GSM4448291,GSM4448292,GSM4448293,GSM4448300,GSM4448301,GSM4448302,GSM4448303,GSM4448304,GSM4448305
CSNK1G1,1.4893890416923077,1.6950198146923077,1.8105103122307693,1.831121513230769,1.5580386023846153,1.8434140450000003,1.5939249434615386,1.4970568663846153,1.8355471993076926,1.4674954685384614,1.9135763783846154,1.2704251376923077,1.6442112982307693
DDI2,1.9618877700000001,1.897829960923077,1.8231317817692307,2.0855879781538462,1.7714674175384613,1.6214339126923074,2.1442668105384617,1.7819930360000003,1.6568877630769232,2.1465580751538464,2.089033605692307,1.6341279034615384,1.8126333580769227
LRRC3,1.2504863706153846,1.3507730651538463,1.0920575099230767,1.1839771890769233,1.308061164692308,1.2523288223076925,1.6405161193076923,0.8534286393846154,1.2126200657692308,1.2170461474615386,1.128214348,1.3556395756153845,0.9800494549999998
TMEM57,4.165694041,4.070264316153846,4.212696289307693,3.9084934734615384,4.052353077923077,4.433387585153846,4.395228824538462,3.9007808666153845,4.270816960384616,4.3166482940769235,4.379451497692307,4.489883564692308,4.254446959076923
SLC2A9,2.9031551856153848,3.002021541923077,2.885500883692307,2.8992387396153845,3.2199496282307694,3.161438564153846,3.085692520461539,3.1076933953076917,3.3222941261538463,2.9050499037692314,3.2544901521538465,3.434741083846154,3.361071569538462
RCC1,3.6694545991538456,3.5867153943846146,3.683496788,3.231795011769231,3.7211882860769228,3.7449943973846156,3.5213432450769226,3.5938346133846153,4.0004089825384614,3.640246112923077,3.395702021307692,3.8243241146153846,3.5262356874615386
CDKN2A,3.252690003615385,2.772513202153846,2.8037218978461533,2.824991634846154,2.8075768194615383,3.230856366846154,2.8988502337692306,2.8850943465384615,3.157281815307692,2.865260445230769,2.886248615615384,3.305704985230769,2.959309306538461
BPIFA1,1.218615425076923,1.576967866,1.664973041846154,1.1139957653846155,1.161170485076923,1.1554529247692307,1.198237360076923,1.0317772063076922,1.326630595230769,1.3223165844615385,1.2900953666923078,1.432340328769231,1.520435734076923
CHST5,1.7987350414615384,1.6945223743076925,2.060381612846154,1.8110819903076927,1.5539546070769232,1.4362906713076922,1.832052295769231,1.9545294231538461,1.9641369770769233,2.0862000384615382,1.8545032429999997,1.7929503134615385,2.0178212856923077
ZBTB22,3.365644315,3.5071474752307696,3.364337034846154,3.1582772532307697,2.974389327153846,3.121027177538461,3.473259274846154,3.1725361672307697,3.6615284076153847,3.2143613463076925,3.3942217940000003,3.476311452615385,3.205652662769231
POLR2A,0.8292642355384616,0.815112531923077,0.7734472600769229,0.957356869,0.8385738787692307,0.9125376176153844,0.7319387621538461,0.8382230814615385,1.3054037506153846,0.8730266862307694,0.8575774176923077,1.1668719265384615,1.2906154183846152
DGAT1,3.1976566552307686,3.1746257443846155,3.032217181846154,3.3988652935384613,3.1177842477692317,3.072485102538462,3.1736108829230765,3.444055756923077,3.6773598720000007,3.286509904076923,3.4898234563846153,3.277799229230769,3.079029054
SERPINA6,2.0001904540769226,1.7989728372307694,1.977716700307692,1.3746292078461542,1.8795985842307692,1.716338835076923,2.1025728381538467,2.0136623666923077,2.026946074769231,2.0104609935384614,1.8801424836923077,1.7994337472307693,1.7565630110000003
RAD51D,2.0937283912307696,1.5266897366153847,1.7057603681538465,1.627823197923077,1.7243034472307694,1.6339071398461538,1.9911976873846156,2.187334555461539,1.9218778194615385,1.7855547326153847,1.8174215260769229,1.7372928108461538,1.7569635346923076
UBE3B,1.5327118335384615,1.4248710063846153,1.5947146916153847,1.6540478537692305,1.715347011,1.498473474846154,1.8421497182307691,2.1568820233076926,1.7057603681538465,1.7351159597692305,1.6273600160769233,1.4674954685384614,1.565141808923077
CRKL,6.393584854076924,6.280619128000001,6.487418904615385,6.1979079928461545,6.4260807109230775,6.309951631076923,6.280619128000001,6.648475816230768,6.75620989376923,6.709772099846154,6.752882416923076,6.523043390846154,6.391382389923077
SSBP3,3.6580215679230768,3.725738538846154,3.5543571810000003,3.5073004798461542,3.4870093169230767,3.826211336384615,3.300746500384615,3.3054281632307694,3.510965665230769,3.3519788795384615,3.2457679194615383,3.7108728976153844,3.2870645715384614
LIMD2,1.1358860184615382,1.7115834826153846,1.5793341486923076,1.3709526346153846,1.352036795769231,1.392798742923077,1.3332421572307689,1.2157076547692307,1.3641430366153848,1.3704640506923078,1.4342239738461537,1.851067649615385,1.4251549615384616
HEATR6,3.543793427,3.4391330807692313,3.2044588602307686,3.8021761823076927,3.4041336886153855,3.5250935904615393,3.4081717110000005,3.447843262999999,2.986607611769231,3.2937319042307696,3.3845842508461534,3.5331836407692307,3.3765273315384614
CLSTN1,7.197936853461538,7.109454974153847,6.909941866076924,7.118088643615384,6.961658110384617,7.2140625723846155,7.275712476615386,7.234240478153847,7.084060112769231,6.7953823252307695,6.826977711923077,6.675203805,6.898119260461538
AP3B1,2.586893923769231,2.6432337951538463,2.501415864615385,3.0971819286923084,2.8675130065384615,2.6160569149230763,2.672139123,2.415627840076923,2.640721906153846,2.500138096,2.772765895000001,2.7134944350769237,2.9479248539230767
SRGAP3,2.8374426000769235,2.9178181823846154,2.979394078923077,2.5935710553076916,2.7066525421538463,2.837751772,2.7254816374615385,3.0957716385384613,2.9747773456153848,2.780179930769231,2.612281999538461,3.273947177538462,2.85383987176923
TSSC1,4.1345842831538455,3.9628173876923083,3.637108798846154,3.8150731636153847,4.19916311823077,4.084865663846154,3.922727743692308,4.3073625803846145,4.278829321307693,3.930386293769231,4.192808710769231,4.1205352354615385,4.023258354923077
EN1,1.7730783784615385,1.8136225413076923,2.1457249729230767,2.0087425419230764,1.9560717619999997,1.8192248596153844,1.485088122615385,1.8182728969230766,2.027113034,2.0435327651538464,1.6639475433076925,1.9581209603076926,1.6093996045384615
SEC14L1P1,2.143961894076923,2.4035138333076924,2.4077938189999997,2.204134126692308,2.3324036623076925,1.9147891724615382,2.4824810496923075,2.2405363673076923,2.0059465720769234,2.036492705307692,2.121078184538461,1.8808237250769229,2.2339187093076927
SNORD23,8.188133241307693,8.065749478307692,7.884371188923077,7.9975599133076924,7.945256260923078,8.101700793076922,8.332845220615386,8.391738263230769,8.277319770230768,8.112531321384616,8.169065224307694,7.687202852076922,8.152779276615384
CYTH4,1.575206152153846,1.7748728103076925,2.0975232059230766,1.5162607186153847,1.5635831691538462,1.7672242475384616,1.548921735923077,1.9061454746153843,1.9138480013076926,2.0198008523846154,1.7465865459230772,1.672714097769231,1.9312763036153848
HCN2,3.610321229,3.8112096517692304,3.692116661692308,3.57054866223077,3.5690209555384618,3.698739658692308,3.4544865751538465,3.4371723071538467,4.0004089825384614,3.5773769060769234,3.464609069846155,4.0117025324615385,3.7983344859230765
PPP2R3B,2.892402318692308,2.634707063,2.2593881523846155,2.5581812026923076,2.472767555538461,2.6073277853846153,2.887665311538462,2.845344494846154,2.4985324051538464,2.824703360846154,2.4932528169230768,2.726522557461538,2.5508945931538465
SLX1B-SULT1A4,4.281817349000001,3.7340962281538457,4.111927111615385,3.7332282953076925,3.994837231615384,4.331315891307693,4.166519951076923,4.180136864538462,4.090057339923077,4.01334014976923,4.273591185846153,4.174961708846154,4.234906279615385
GDAP2,1.9035903986153846,1.4990987176153847,1.6453662164615384,1.497346181846154,1.5337661114615384,1.322130015153846,1.6231892739230769,1.3723163102307692,1.1446466564615383,1.446134755,1.5685077740769227,1.2803057688461539,1.5920005266923078
FBP2,2.1701752412307695,2.1710505749999998,2.2988517647692306,2.1600048085384613,2.2226556908461537,1.871172505076923,2.195368089153846,2.3209201619230773,2.598442606923077,2.2397345043846153,1.8629041746923074,2.3040369833076926,2.0654611716923075
RRP1,4.377468041461539,4.160464038230769,4.111927111615385,3.7949600256153855,4.126148390615384,4.076123360384615,4.020751606923077,4.067590856461538,4.438753155538462,4.370736928923078,4.190098735615385,4.480738984692308,4.159152463692307
FAM118A,1.1309196303846156,1.0752769466153849,1.370151769,1.4717286075384612,1.4297370583076925,1.1251703306153849,1.7610079999230768,1.2339518193076924,1.5043472980769232,1.329871279,1.4655921127692306,1.210499759076923,1.2785439446923077
IGBP1,5.817903822076924,5.958932865230769,5.849188369076923,5.245970314923077,5.459328705000001,5.743816247153845,5.782840070076923,5.547597734615385,5.507691534076923,5.618779472000001,5.595617938153846,5.77156841176923,5.648432891769231
IMPDH2,8.171866708692306,7.835518291384616,7.674719373692308,7.972836046769231,8.020068848384614,8.020068848384614,8.044836216384617,8.367989689000002,8.056964374307693,7.739409785846153,8.139117529615385,7.896550037538461,8.191821865230768
YIF1B,2.8992387396153845,2.9424607046923077,2.727269383307693,2.626121464461539,2.5034492903846157,2.6561311462307695,2.5564003714615384,2.6421362055384616,3.0464274265384614,2.3443017747692307,2.6374565683846147,2.8332687983076923,2.723879881
CAB39L,2.879458881846154,3.0988816476923073,2.8478286983846153,2.6608489093846157,2.8053760368461536,2.8693076937692306,3.1352313436153847,3.0236912313846154,3.292453768230769,2.7634705417692307,2.6538334623076922,2.8839761368461536,2.7450265903076922
MYH11,1.9689658236923078,2.168819546769231,1.897829960923077,1.9429787435384616,1.9463115584615385,1.9197538286923077,1.9484641346923075,1.911087859230769,1.7784527107692303,1.9244451210769233,2.115892114153846,1.9281250873846152,2.5489497986923078
ALG9,3.4306511738461536,3.1338226429230764,3.1761920096153844,3.7213867196923074,3.255482642076923,3.210668308384616,3.508690463307693,3.6502618781538465,3.612949956307692,3.2293716498461533,3.374408213461538,3.397506260461538,3.3054281632307694
NR2E1,0.7405209365384615,0.7215305857692307,0.9474858577692308,0.6330649859230769,0.7162682985384614,0.6582237363846153,0.7170105115384615,1.0355840112307693,1.1406314397692308,0.513369358,0.5082420632307693,0.9066367657692307,0.842434654076923
ADORA1,3.636941513153845,3.8697472545384617,3.7453171096923086,3.432448421769231,3.634512813923077,3.685795238153846,3.6524459564615386,3.744440760153846,4.013077530461538,3.5773769060769234,3.4178451993846157,4.036921634230769,3.836711594307692
FNDC3A,4.924129507923078,5.053856500769232,5.0487876417692314,5.294902646538461,5.105159963615384,4.880684092923077,5.135215979000001,4.754836528846154,4.683170876538462,5.079422409153848,5.039896101307692,4.642974834461539,5.077428786923077
BAG5,6.350735156615384,6.065049006692307,6.059726729461539,6.461244550384615,6.35445792853846,6.195391561000002,6.327683316461539,6.649751156538462,6.464258941307692,6.2521282504615385,6.530951517230769,6.022790535692309,6.279111900230769
SLC22A14,2.73830928,3.1017993452307695,3.1047009508461536,2.7294598608461538,2.753618550307692,2.676192678,2.73535977,2.5898856376153843,2.71194846,2.880709417153846,2.5161960410769235,2.7674456915384615,3.0881424543076923
CNOT1,3.3543888290769237,3.493090756384615,2.996782203230769,3.3157467107692304,3.2163869383846158,2.845052761769231,3.200986585769231,3.0661079363846158,3.44674588,3.289707953461538,3.3456304726153854,3.1566746945384616,3.0048146251538466
TASP1,3.276220169538462,2.9301842961538465,2.8293616747692307,3.405000499846154,2.8018621576153846,2.909741878846153,3.0006694673076924,2.9453242720769235,2.7396421846153842,2.889724310230769,3.0796004523846157,2.814312555538462,2.9042753364615383
LRCH4,4.756808287153846,4.9402663556153845,4.819384616076922,4.628435572076923,4.752681547923077,4.748318495769231,4.724541002615386,4.822504552307692,5.4045684537692305,4.773888406538462,4.810010242384616,4.986381577923077,4.875296551923077
CCL24,1.499918356230769,1.9261149426923072,1.5642203286923078,1.8541257480769227,2.041653341769231,1.7831367052307692,1.5857503911538464,1.7117848968461535,1.3064948671538459,1.7173668915384614,1.627823197923077,1.6585657452307692,1.7722099615384614
PLA1A,0.9234771474615386,0.9341965242307693,1.3252315607692309,0.9413622816923077,1.1882514973076923,0.8731561006923078,1.5327118335384615,1.0093260159230768,1.0345432252307691,1.1380611243076921,1.1919462618461538,0.9840856014615387,0.9365702805384616
GRAMD3,5.574260102769232,5.457297642076924,5.505719920615385,5.829075350692307,5.451250688615385,5.497887849615386,5.637120166076922,5.702161513230768,5.797684952923078,5.8090917446923065,5.884729930230768,5.931583694230769,6.003705935846154
A1CF,1.311438099923077,1.2829094973076922,1.539484534846154,1.3551718332307692,1.1894160987692308,1.5932314192307695,1.6477048731538464,1.5305859866923077,1.8383624046153844,1.4339723273846152,1.547102997,1.673694006384615,1.7349482827692309
ZXDB,1.5327118335384615,1.7219798646153848,1.6925145375384618,1.7097765386153847,1.795118497076923,1.7268681583846155,1.6382498003846158,1.7368505692307694,2.0016416293846153,1.6975288512307691,1.7522292602307692,1.4251549615384616,2.1955414233846158
ARMC7,3.6838925930000004,4.086876826230769,3.8660826193076927,3.830583679692307,3.7118488104615377,3.8501548876923075,3.8204862574615386,3.8787832639999995,4.299139558076924,3.6167766211538472,3.895003689769231,4.150744653538461,3.830583679692307
CSF3R,1.3406929018461538,1.6040786873076924,1.430689096076923,1.2842579907692309,1.413491375153846,1.2991460925384617,1.416365514,1.854685386923077,1.152219124076923,1.2352130958461538,1.5359585856923075,1.2202543976153848,1.249307385076923
OAT,7.9938229655384605,7.945256260923078,7.635200149538459,8.156186266615384,7.980179328384614,8.007532024307693,8.056964374307693,8.017961004615385,7.688571887999999,7.806883064615385,7.687202852076922,7.523876048,7.842005227692307
PVR,2.957518856461538,2.5792611866153843,2.687951843307692,2.3551187533846156,2.824703360846154,2.530292910230769,2.5624341315384616,2.4089319868461536,2.9869146651538463,2.573863373230769,2.613316918076923,2.726522557461538,2.7627460195384614
ZFP69B,1.3309286455384615,1.1332593453846154,0.8524004044615385,1.3118691482307692,0.9743097611538462,0.9767207763076924,1.0420176275384614,1.0269425416153846,0.6113269292307693,0.9437371259230769,1.0976922005384617,0.8648331232307692,1.0999196116923076
CDH19,1.4200640478461541,1.2449865871538464,1.1344371485384614,1.183689014,0.7036927229230769,1.1244865352307691,1.0271366276923077,1.073045474076923,1.0395021513846154,0.9699290160000001,1.025117513769231,0.7558950592307693,0.9217058903846153
AHR,5.927845868153846,5.976274063538463,6.221016785692308,6.4411753294615375,6.018046869230769,5.909064009692309,6.291819837692308,6.250161176153847,6.242191838538461,6.229639492923078,5.989201428,5.7697366855384615,6.102745930846154
CDX1,2.410455059076923,2.673008984076923,2.963061783923077,2.501811586846154,2.5380818574615387,2.4931211607692307,2.733280760076923,2.5874383205384612,3.0626052771538457,2.6766656526153847,2.611806800461539,2.8483596662307686,2.5918254404615384
GPR42,1.9079817586923076,1.7821755122307694,1.6221361223846154,1.6144469641538466,1.5686114489999996,1.7155515583846155,1.9402895096153847,1.323494038307692,2.049136332923077,1.5671880386153845,1.6242730529230767,1.6048825310769232,1.6436245936153848
LILRA4,2.3729486264615387,1.832665636,2.440730892615385,2.4050205053846154,2.365340537153846,2.2424989917692306,2.338272417153846,2.2912839546153845,2.7023829094615386,2.3450598577692303,2.406779245846154,2.243330232538461,2.4167584146153844
PELI2,1.0339687074615385,1.250047116076923,1.2121290855384617,1.4160532818461538,1.2217652671538461,1.2894300784615387,1.4076471375384614,1.69200199,1.3679961136153844,1.0156876774615384,1.3578355698461537,1.0221426005384617,1.1569611474615382
TP53BP1,4.087251965076924,4.532173923999999,4.190098735615385,4.111927111615385,4.29499338876923,4.398083748769231,4.710232608307692,4.2823912620769224,4.542687310923077,4.131072136230769,4.159152463692307,4.383002182923077,4.279141033461538
CSRP1,5.56505981523077,5.4112365147692305,5.429569936461538,5.571308300846154,5.626278882923076,5.548572964000001,5.666847769384615,5.97053138123077,6.000655509461539,5.41991106353846,5.641741644153847,5.735529063538461,5.471388895307693
SNRPB2,6.685918086999999,6.875563080384615,6.628147821615386,6.439376537307693,6.668884611461538,6.461244550384615,6.609724937230769,6.393584854076924,6.1113670027692315,6.7440774601538465,6.612922261307693,6.682500728153846,6.576391437615385
PRDM14,2.1144466460769236,1.7127970118461542,1.5230420246923073,1.5241460091538461,1.5932314192307695,1.359266989153846,1.549671404923077,1.6992234055384616,1.7198238259999998,1.6538363976923074,1.511404674923077,1.7351159597692305,1.882950645
EIF4E2,2.452616194384615,2.317184045,2.7738411444615383,2.1551625623846156,2.5536564577692307,2.647039797461538,2.6458846323846155,2.5096871476923073,2.093359700615385,2.473051037307693,2.5465214158461538,2.4177900138461537,2.4660685119230767
STARD7,6.7386916214615376,6.792933449153846,6.612922261307693,6.883454307923078,6.658506827692308,6.4344826556923085,6.552077139461539,6.990281932384615,6.84520810223077,6.815081548153846,6.823220811769231,6.314442985846155,6.609228520230769
MPI,3.303041405461539,3.405321623923077,3.466889558692308,3.1157051080000002,3.3136348079230773,3.727795998461538,3.2544901521538465,3.736354449,3.5842537542307684,3.187845872461539,3.3113888102307696,3.4084817119230775,3.326411398923076
KRT37,1.8449001899999997,1.9650869041538463,1.9003957011538462,1.9157512095384617,2.1226302823846153,1.8469873023076921,1.7484120034615385,2.235307690307692,1.9704591635384614,2.006228853076923,2.0409992270769233,2.4625266196153843,1.8565759386153846
MCOLN3,1.9714078559230772,1.5551269006923079,1.7475120423846158,2.2545849933076925,1.986063300846154,1.9887119589230773,1.9724789494615385,1.933951331076923,1.580661761769231,1.9045324210769228,1.7306713426153846,1.741616030307692,1.8982996719999998
HEATR3,4.135932128923077,4.194298212923076,4.159152463692307,3.9628173876923083,3.891662391076923,3.8225773346153846,3.6680016185384616,3.859289390615385,3.625912008615384,3.928385719461538,3.7389551793076925,4.110543144307693,4.079640418615385
GAGE3,1.0236241093076925,1.3584875650769233,0.854131695076923,1.237401779,0.9768734624615386,0.8390925407692309,0.7896504999230769,0.7596111227692307,0.9040561876923076,0.9420830344615384,0.8588067206923078,1.001313516923077,1.266130120076923
ATF7IP,5.211500923153845,4.806599028307693,5.0040480456153835,5.200597519692308,4.961068483769231,4.9402663556153845,5.189592052769232,4.726164786461539,4.65632681576923,4.858942674846154,4.811988426153845,4.71481997,5.0416426681538455
DCLRE1A,2.6682860078461537,2.784781983230769,2.656862932153847,2.8412645785384614,2.7228317937692306,2.5606880449999996,2.6847116145384615,2.7020613217692304,2.347936264769231,2.958623767153846,2.6310507117692308,2.261696303153846,2.484592033153846
CNPPD1,2.9890915165384624,3.163829662615384,2.9340313745384616,2.509207139153846,2.967020101076923,2.9699807412307697,2.9771471776923075,3.067779190384615,2.5646931823076926,2.9221049922307696,3.024931823076923,3.1108610230769234,2.900478707076923
PTGER3,4.643696615923077,4.679240784,4.776489732000001,4.4926637013846165,4.396842971692307,4.844126710538462,4.5127870163076915,4.4565602676153855,4.145733235076923,4.599723202153846,4.438753155538462,4.547304348076923,4.793793519461539
CDC40,4.874832228461538,4.8138631727692305,4.6838741938461546,5.231410113000001,5.085709778461539,4.851109061307692,4.8297806055384624,5.009175702461539,4.621703804769231,5.005755024,5.014160440846155,4.555284895153846,4.852846833153847
LRRC8E,4.218719685846154,4.136646751000001,4.180768241923078,3.9754774223076916,3.8200955568461543,4.0082427724615375,3.708642432615385,4.003068238307692,4.36762926723077,4.157308393230769,4.240415803538462,4.20212841223077,4.30880699623077
PSMA2,7.789027290846155,8.064100786307693,7.842005227692307,7.724215416461538,7.886187370076923,7.8663299872307695,7.739409785846153,7.581701175923077,7.349687097538462,7.867363492384617,7.480949977615383,7.864992646,7.673120690076923
SLC37A1,2.421329376384615,2.213509512769231,2.3199437153846154,2.0567121941538464,2.1915868313076925,2.236976894461539,2.1432477944615385,2.5072149013076928,1.9653177328461535,2.3275381700769233,2.5839768673846155,2.1135533843076924,2.521205673692308
HAS1,1.5845761186923077,1.6209742530769229,2.0561987982307692,1.5845761186923077,1.906433157,2.012038593538461,1.566060205076923,1.5662553413846152,1.661841154,1.5639351390769234,2.0051289083846155,1.7718585406153844,1.7903790008461538
PPARGC1A,0.5337787596153846,0.7478229606153847,0.6740296610769232,1.0957314806923077,1.2094342963846154,0.9652843763076924,0.8544923246153846,0.7558950592307693,0.7716197289999999,0.7361468942307693,0.7760418562307693,0.8804803627692307,0.578956212
TATDN2,5.815481416230769,5.770373194923076,5.569537297153847,5.530919307692309,5.538674104615385,5.6580285881538455,5.673922740153846,5.905395614615385,6.044447454384615,5.616910264384615,5.989939616615386,5.396905737615385,5.714280850692308
TRMO,3.4842124475384617,3.1746257443846155,3.6817338566153848,3.240412378076923,3.3778628604615384,3.7207711703076924,3.5206967909999998,3.596992526,3.1670069700769234,3.3061114757692307,3.3912618393076923,3.3401100831538457,3.6545223417692307
FBL,7.245285690769232,7.386334363692307,7.2406194930000005,6.719817258307693,6.991601210615384,6.990281932384615,7.127147480692307,7.405674906307691,7.201334581538461,7.0137394995384605,7.167490312384614,7.0821513455384615,6.926694276384617
PXMP2,3.9820566076923076,3.861477493538461,3.895003689769231,3.808383850923077,3.6437698481538465,3.7870587624615384,4.0825843203846155,3.990374530538462,3.881928954615385,3.458691029,3.4883649884615386,3.698426231076923,3.6599873373076925
EIF3H,7.564276822153847,7.587302793,7.511526742615386,7.369380300153845,7.574474926538462,7.529486466,7.543410015384615,7.2474894969230785,6.970840154692307,7.364500342615383,7.163071880692306,7.572169585923078,7.394497454846154
CXADR,8.428296603615385,8.070158275846154,8.403368511923079,8.31135088876923,8.183631265538462,8.24811684276923,8.27013997976923,8.113862454846155,7.886187370076923,8.341519552461538,8.109962328,7.780764389,8.188133241307693
NPRL2,1.8985314956923078,2.0064094150769227,2.0330447243076923,2.096171655076923,1.550628636923077,1.7851602641538462,1.886116375692308,2.0572983513076926,1.8818433434615385,2.1710505749999998,2.242209209769231,2.0460252028461534,1.7255814990000002
ARAF,4.797967972307692,4.506652366692308,4.771514053999999,4.631341236692308,4.616993863538462,4.85537989,4.598020955769231,5.055320961461538,5.210948576230768,4.757978347615386,4.845216143923077,4.866941988692307,4.773888406538462
ZNF227,1.4507398443076924,0.8511355562307692,0.8921458808461538,1.0680103222307693,1.033502275769231,1.2684149027692304,0.8138655902307694,0.9535132490000001,0.8106072543846152,1.1547804306153846,0.8856958851538461,0.9002614695384616,0.9760582713846154
ZNF385D,1.042309098,1.2048847954615385,0.979518051923077,1.4712136009230767,1.339884620076923,1.371148773,1.4345119208461534,0.9743097611538462,1.2100837135384617,0.9770721840000002,1.128938462,0.9186582753846153,1.073045474076923
MYH10,3.4168171036153843,3.109027440769231,3.0077437930769233,3.5014006872307695,3.2428040321538463,3.2696390461538463,3.3568078248461544,2.9466872053076925,2.8297557086153846,3.208180903615384,3.264769032153846,3.082439669538462,3.244969628769231
NOC3L,5.440078909461539,5.355137182538462,5.114629503153846,5.637549005076924,5.451876966769232,5.325725892307692,5.210163831307693,5.282191472615384,4.878838467384616,5.273550543538462,5.329325367153847,5.060975877846153,5.292488544769231
SNTB1,1.8006877280769227,1.1877335018461541,1.158191050846154,1.2550932345384616,1.2158632121538462,1.237500747846154,1.3366285941538463,1.4858374156153846,1.242197992923077,1.464320833,1.266317617615385,1.1842372612307692,1.0606689391538462
ROBO3,2.175143808461539,2.4218797361538464,2.380411005461539,2.3579706010769232,2.255889400307692,2.4113082517692304,2.7654203550769227,2.3847516295384614,2.5305970372307693,2.5558894235384617,2.113801236,2.4103275028461537,2.0625562762307688
GRAP,1.4123643333076925,1.4676688327692309,1.2403796950769232,1.3123539856923079,1.4897619270769231,1.7036425024615385,1.1534515068461537,1.4595382054615387,1.7224029156153848,1.2147410825384617,1.620499761923077,1.6708132881538458,1.3587786910000001
NCLN,3.820777365384615,3.6810497441538463,3.8165578346153852,3.643931602923076,3.7754751997692306,3.4783070976923085,3.4227679705384615,3.808383850923077,3.8804175457692307,3.6838925930000004,4.0968644186923076,3.8260083620769225,3.456325694846154
NPHS2,0.7903171858461538,1.0658951580769231,0.969280467846154,0.9035126911538461,0.8130880933846154,0.9525898770000001,0.9493893505384616,1.2114890407692307,1.303173127846154,0.8818484398461538,0.8322868999230769,1.3052847015384617,1.261470618923077
LINC00652,1.4655921127692306,1.5585076849230772,1.635833189307692,1.5041504659230769,1.451800085230769,1.5011247173846156,1.762091846923077,1.5963497723846152,2.0449943643076924,1.5018591544615383,1.3548299878461536,1.2976174901538462,1.4546237878461539
DNPH1,2.3729486264615387,2.5864581789999996,2.690219921307692,2.460317063461538,2.5028399643846155,2.585527146923077,2.3009212261538465,2.5272290868461535,3.042126466769231,2.573863373230769,2.326673234692308,2.5643209422307693,2.6723684405384613
DBR1,3.6502618781538465,3.72396888076923,3.6694545991538456,3.654138652,3.6810497441538463,3.4032819323846155,3.3444791450769227,3.727795998461538,3.418326549,3.782040001692308,3.5376416685384617,3.9500955243846154,3.955398291076923
RAD1,5.246343652153846,4.941684636923077,5.124796938769231,5.3079818820769225,5.197097133307693,4.969386392461538,5.028897572923077,5.214102083461539,5.07511837323077,5.273550543538462,5.000140012615385,4.594116725692308,4.996046356076922
EHHADH,1.5176120553076922,1.377903507692308,1.2546040762307695,1.5759273143846153,1.520924580692308,1.3635239496153844,1.5894112227692305,1.0194484330769231,1.1700218601538461,1.5045565380769235,1.353509889846154,1.063812267846154,1.4721301113846155
ANXA7,6.867176742230768,6.653537437076924,6.702074015384616,7.335446441230768,6.998034889846154,7.041128287153847,6.784192805307691,7.089799900307692,7.03475486323077,6.754248385923076,7.051274426846155,6.84520810223077,7.03143662576923
CBY1,5.329923721923077,5.205699300692308,4.9902159049999995,4.736067566769231,5.042153509538461,5.078764760692308,5.199612691846154,5.021772044692308,4.948716143615385,4.741225307846153,4.814105303769231,4.750961724000001,4.986813655
GRN,5.478564487692308,5.574260102769232,5.565546616153847,5.617579782384616,5.685080418538462,5.855823224538461,5.559253152615385,5.866441045769231,6.140019264153848,5.811997004846154,5.773539374384616,5.561164202615386,5.494584003307692
CPVL,1.0337763851538462,1.2544150347692309,1.1834263525384616,1.3418085526153845,1.045472011846154,1.4218770786153847,1.0056626381538463,1.3273427437692311,0.9357553168461542,1.0733075596153845,0.9811510448461539,0.7649462991538462,0.962811538923077
