Threshold,Test_TreatAll,Test_TreatNone,Test_LR,Test_RF,Test_XGBoost,Test_SVM,Test_LightGBM,Test_ANN,Test_Stacking,External_TreatAll,External_TreatNone,External_LR,External_RF,External_XGBoost,External_SVM,External_LightGBM,External_ANN,External_Stacking
0.03964824120603015,0.08339456700961931,0.0,0.09990427486007902,0.10157057937132719,0.10186462747332017,0.09600426240418074,0.10166980887026651,0.08882210829404373,0.10262213615647613,0.17564927703068042,0.0,0.1887955889278426,0.19174672527165856,0.18332557166030036,0.17798915982069663,0.18313828859470113,0.16941124657701498,0.18472463502694783
0.042613065326633164,0.08055603454339885,0.0,0.09890970408186564,0.1010164476524116,0.10151399707543649,0.09540110424913512,0.10063713540686083,0.08861338311082628,0.10195188976912462,0.17309643781930156,0.0,0.18808629015326472,0.19042550213450907,0.18313807824200434,0.17763611869270066,0.18317761914759603,0.16914199734061167,0.1843398768283295
0.04557788944723618,0.07769986679939109,0.0,0.09760421090597024,0.10039178226023761,0.10137017274552171,0.0946875858578667,0.0988975625798115,0.088336405154413,0.10122716104834861,0.1705277382895453,0.0,0.18713188192140964,0.18908896260025626,0.18120996331981956,0.17731712560768,0.18288136857438705,0.16887625265448675,0.18330964039382933
0.0485427135678392,0.07482589891839203,0.0,0.09642920423106695,0.09983667368971992,0.1006361127943636,0.09401526093628171,0.09830084089823553,0.08804814751482891,0.100557673464729,0.16794303017499385,0.0,0.18637794443857608,0.1888098130347523,0.18093553043906904,0.1762841977395162,0.18096950811591142,0.1669473786134291,0.1831634449491215
0.05150753768844221,0.07193396397991178,0.0,0.09508149017534756,0.09911659363549727,0.09996241339925943,0.0933248622026718,0.09771255222718797,0.08739878898397355,0.10025389142564764,0.1653421633554084,0.0,0.1847075055187638,0.18829028697571745,0.1790187637969095,0.17516114790286977,0.1807384105960265,0.16673399558498897,0.18209933774834436
0.054472361809045224,0.0690238929698573,0.0,0.09383453582824561,0.09818455027562106,0.09970160253775623,0.09230300505409048,0.09721371155565851,0.08716289976261467,0.09955549411269451,0.16272498582766443,0.0,0.18405098497732425,0.18716801303854874,0.17869720804988662,0.17509300595238095,0.1797362174036281,0.1665297264739229,0.18185569019274375
0.05743718592964824,0.06609551474760542,0.0,0.09263271847325175,0.09736195740676686,0.09916987027150045,0.09166003632536202,0.09693625035424344,0.08657087805734998,0.09890726600357984,0.1600913436761387,0.0,0.18334643955145635,0.18507037372714188,0.1785416999875602,0.1750260791526719,0.1795364841570258,0.16658856249222512,0.18159118373584973
0.06040201005025126,0.06314865601245238,0.0,0.09186617060652114,0.09690872112886517,0.09894607650857339,0.0906367387681375,0.09674383078035945,0.08628453439371796,0.09860869753897042,0.15744108104253576,0.0,0.18263120832887653,0.18441089956145043,0.1783631939244839,0.1739048739615645,0.17935126751524227,0.1664702998538168,0.1812977323777944
0.06336683417085427,0.060183141269426185,0.0,0.09090036131191909,0.09635266089542782,0.09864959328908575,0.09054747520431415,0.09620720809017776,0.08597624164763688,0.09792034510112144,0.154774040095141,0.0,0.1817281417100345,0.18309887869520897,0.17826631435878176,0.17386179516068456,0.17918070533111574,0.16536464760269687,0.18024657081030815
0.06633165829145728,0.05719879279444752,0.0,0.09029683114454738,0.0955398271805712,0.0984999008710342,0.08995589056635157,0.09598088210195976,0.08577237230395818,0.09772342348485416,0.15209006099748834,0.0,0.180421600287047,0.18253049874416935,0.17760405453893074,0.17279063509149623,0.17896573376390382,0.16437567276641551,0.1776130247578041
0.0692964824120603,0.05419543059882484,0.0,0.08953200490833972,0.09479340313985624,0.09774078336483505,0.08978662695888609,0.09534875164516311,0.08549707872649276,0.0970281619026141,0.14938898187642857,0.0,0.17987968612205965,0.18210382808703632,0.17745703075787844,0.17275867033817469,0.17876001115850476,0.16416761154005363,0.1772002501664777
0.07226130653266331,0.05117287239306874,0.0,0.08835268865623655,0.09369432858039162,0.09749494453777433,0.08953496411582754,0.09509278928590682,0.08533878865892992,0.09637804032318942,0.14667063878958583,0.0,0.17912261221247247,0.18074323836348535,0.17739528039576788,0.17173572744014734,0.17862853428664283,0.163898638645145,0.17717961217636224
0.07522613065326632,0.04813093355001005,0.0,0.08735230610216248,0.09318878067278963,0.09723652629909477,0.08893899994375092,0.09478735308009917,0.08501485507164913,0.0962027528307448,0.14393486569218789,0.0,0.17818403702294916,0.18023397453313772,0.17708869930627252,0.17149848756543318,0.17781448676846165,0.16279460776322702,0.17706066945606694
0.07819095477386934,0.045069427067206444,0.0,0.08682323720019042,0.09289460240941538,0.09668888628773704,0.08866915898178,0.09454913725772626,0.08475095665521112,0.09547102024964778,0.1411814944032563,0.0,0.17781563453990407,0.17912160197703156,0.17602285942724233,0.1686344308765809,0.1776486407908126,0.16252216891990115,0.1771798226486408
0.08115577889447236,0.041988163528621,0.0,0.08624571667103724,0.09227489362204896,0.09643048493646961,0.08844882188490606,0.09432119918291962,0.08452242240044247,0.0952119333547406,0.13841035457114212,0.0,0.17705701394585727,0.17804507337526204,0.17579960805760642,0.16842060887795096,0.17749248017500682,0.16065490839485919,0.17726916416005833
0.08412060301507537,0.038886951065556605,0.0,0.08547408121224048,0.09175970060274588,0.09585209953726762,0.08814750058492977,0.09403637626331472,0.084299520528353,0.09380437320540673,0.13562127363839205,0.0,0.17623852372069207,0.1770047368228538,0.17596839679578624,0.16837466622773328,0.17749917699989026,0.15954853871758293,0.17709069461209262
0.08708542713567839,0.03576559531682913,0.0,0.08467417422680261,0.09157693289346086,0.09546363222679725,0.08763204442964848,0.09363517938668899,0.08364628046995613,0.09357743367875211,0.13281407680593016,0.0,0.1755899433037926,0.1768342782701235,0.1750248619291389,0.168117007027394,0.17645575310544762,0.15927372892240507,0.17716578594888166
